Date (GMT+1),Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-01-02T14:15+01:00,9019.3,1706.6,4832.2,9629.7,5821.4,492.2,442,5027.5,15.2,113,667.6,476.1,1303.4,2970.4,26761.6,4978.6,64226.9
2019-01-02T14:30+01:00,9025.2,1706.9,4851.6,9969.2,5938.7,491.2,442,5134.8,15.3,72,701.7,476.3,1303.4,2857.6,26275.3,4233.5,64074.1
2019-01-02T14:45+01:00,9006.5,1694,4851,10231.3,6093,491.9,442,5197.1,15.2,50.2,696,476.2,1299.3,2895.4,25663,3498.7,63671.2
2019-01-02T15:00+01:00,9032.6,1690.9,4863.4,10318.9,6514.5,490.2,442,5168.4,15.2,97.3,1271.7,476.3,1301.8,3006,24794.3,2657.2,64285.5
2019-01-02T15:15+01:00,9050.7,1689.8,4871,10669.3,7056.5,491.7,438.2,5176.6,15.2,179,1407.8,476.4,1303.2,3070.5,24003.9,1822.5,64073.1
2019-01-02T15:30+01:00,9043.6,1688.2,4869.2,10767.3,7601.8,491.2,438.2,5257.7,15.2,75.5,1250.3,476.8,1303.2,3247,23818,1183.4,63895.2
2019-01-02T15:45+01:00,9088,1682.5,4876.1,10989.2,8062.6,492.2,438.2,5260.9,15.2,161.5,1261,476.6,1301.8,3125.5,23697.2,669.9,63785.7
2019-01-02T16:00+01:00,9081.7,1680.3,4881,11275.6,8385.7,493.4,438.2,5450.6,15.3,33.7,2412.8,476.5,1301.7,2861.8,23238.8,247.2,64347.4
2019-01-02T16:15+01:00,9215.8,1679.3,4899.5,11816.7,8608.3,491.4,435.7,5491.1,15.3,40.5,2451.3,476.8,1303.1,2931.1,22685.6,73.6,64457.1
2019-01-02T16:30+01:00,9248.5,1691.1,4890.2,12087.2,8885.4,493.9,435.7,5554.6,16.4,52.8,2882.9,476.8,1290.7,2791.3,22322.2,9.8,65460.1
2019-01-02T16:45+01:00,9258.1,1692.1,4905,12290.2,8921.6,493,435.7,5681.6,17.9,288.6,3410.1,476.8,1296.2,2935.7,22162,0.6,66644.5
2019-01-02T17:00+01:00,9219.5,1689,4892.8,12440,8858.2,492.4,435.7,5660.6,18.1,42.1,2680.3,476.7,1214.7,3051.8,22017.4,0.4,67877.3
2019-01-02T17:15+01:00,9247.6,1680.8,4899.3,12620.2,8894.3,490.5,447,5716,18.8,93.4,2529.2,482.2,1242.2,3011,21697.6,0.3,68555.8
2019-01-02T17:30+01:00,9243.5,1687.9,4929.7,12695.3,8980.4,491.8,447,5761.9,19.1,74.4,2854.4,482.2,1308.3,2802.1,21278.3,0.3,68701.5
2019-01-02T17:45+01:00,9249.9,1695.3,4934.9,12794.2,9024.3,491.8,447,5779.9,19,142.4,2946.6,482.3,1300,2554.5,20970.5,0.2,68906.6
2019-01-02T18:00+01:00,9200.2,1698.6,4922.5,12768.8,9174.5,490.5,447,6005.4,19,104,2967.3,482.1,1319.3,2530.3,20558.1,0.2,68550.9
2019-01-02T18:15+01:00,9195.2,1696.6,4925.1,12790.6,9202.3,490.2,429.4,6009.7,19,104,3075.7,482.4,1315.1,2614.8,20157.6,0.2,68245.6
2019-01-02T18:30+01:00,9197.6,1693,4920.4,12969.5,9261,493.2,429.4,6035.1,19,136.4,2687.5,482.3,1306.9,2731.7,19520,0.2,68181
2019-01-02T18:45+01:00,9169.6,1693.1,4942.3,13170.3,9240.3,492.1,429.4,6048.8,19,143,2532.3,481.8,1311,2905.3,18964.1,0.2,68012
2019-01-02T19:00+01:00,9129.6,1688.4,4923.6,13299.3,9077.7,492.7,429.4,6124.4,19,210.7,1989.9,482.5,1317.6,2911.6,18424.6,0.2,67711.6
2019-01-02T19:15+01:00,9118.8,1682.7,4925.4,13275,9094.2,492.7,422.4,6136,19,187.1,1800.2,482.5,1317.6,2985.4,18075.5,0.2,66792.8
2019-01-02T19:30+01:00,9121.5,1673.9,4903.3,13169.4,9057.3,492.7,422.4,6155.6,19.1,123.3,1718.6,482.5,1319,3003.4,17546.3,0.2,66031.7
2019-01-02T19:45+01:00,9111.4,1673.2,4909.5,13178.8,9113,492,422.4,6145.8,19.1,92.4,1441.3,482.5,1319,2930.3,17202.1,0.1,65374.6
2019-01-02T20:00+01:00,9206.7,1667.5,4879.4,13467.7,9335,492.1,422.4,5971.7,19.2,145.2,1053.6,482.6,1295.8,2799.9,16916.7,0.2,64225.4
2019-01-02T20:15+01:00,9198.9,1657.7,4879.4,13535.2,9384.8,493.5,432.7,5926.7,19.2,95.1,572.6,482.6,1254.5,2552.9,16670.5,0.2,63223.1
2019-01-02T20:30+01:00,9210.4,1664.5,4864.3,13531.7,9355.8,494.2,432.7,5927.5,19.3,76.5,383.2,482.6,1301.3,2724.4,16247,0.2,62100.8
2019-01-02T20:45+01:00,9204.6,1654.7,4872,13527.8,9149.4,494.2,432.7,5898.3,19.2,79.4,296,482.4,1315.1,2761.9,15925.1,0.1,61330
2019-01-02T21:00+01:00,9247.5,1654,4855.2,13600.8,8834.3,493,432.7,5776.8,19.1,66.6,174,482.5,1290.8,2618.5,15566.1,0.2,60386.3
2019-01-02T21:15+01:00,9248.2,1655.1,4849.1,13604.7,8585.7,492,427.6,5761.1,19.1,34.1,172.5,482.4,1297.7,2706.1,15078.8,0.2,59792.6
2019-01-02T21:30+01:00,9249.5,1658.9,4844.9,13583.8,8244,492.2,427.6,5766.5,19.4,41.1,110.2,482.3,1308.7,3026.6,14610.9,0.2,59206.2
2019-01-02T21:45+01:00,9234.6,1659,4838.6,13582.5,8125.3,490.9,427.6,5752.5,19.5,37.7,289.7,482.5,1307.4,3035.1,14371.1,0.2,58782.3
2019-01-02T22:00+01:00,9262,1651.6,4814.4,13704.6,8370.3,491.6,427.6,5627.1,19.5,105.2,1153.6,484.4,1308.7,3089.9,14044.5,0,58952
2019-01-02T22:15+01:00,9247.6,1643.9,4797.4,13612.1,8399.8,493,423.7,5634.5,19.5,53.5,618.4,484.4,1296.3,3046,13623.8,0,58183.8
2019-01-02T22:30+01:00,9253.4,1645,4796.3,13544.3,8326.7,492.2,423.7,5639.5,19.6,56.6,566.2,484.4,1275.7,3221.6,13350.7,0,57191.3
2019-01-02T22:45+01:00,9241.8,1643.3,4771.3,13411.6,8092.2,493,423.7,5624.6,19.8,50.4,622.3,484.5,1250.9,2867.2,13073.8,0,56245.8
2019-01-02T23:00+01:00,9267.2,1642.7,4752.2,13290.5,7723.8,492,423.7,5508.4,19.9,119.3,946.3,484.5,1241.2,2902.4,12815.4,0,55550.2
2019-01-02T23:15+01:00,9268.5,1645.8,4744.1,13293.1,7579.8,493.2,437.4,5598.5,20.1,72.8,858.9,484.4,1223.3,2751.4,12590.2,0,54437.4
2019-01-02T23:30+01:00,9284.4,1652.7,4745.6,13309.7,7327.5,494.4,437.4,5777.9,20.2,81.5,308.4,483.9,1244,2714.5,12498.4,0,53358.6
2019-01-02T23:45+01:00,9303.9,1654.2,4728.7,13303.1,7019.2,491.4,437.4,5457.5,20.1,54,297.6,482.8,1257.7,2900.5,12335.5,0,52490.6
2019-01-03T00:00+01:00,9394.8,1671,4730.4,13372.3,6952.6,478.7,273,5441.2,20.2,105.6,1022.7,458.6,1182.3,3056.8,12195.1,0,51585.2
2019-01-03T00:15+01:00,9468.8,1677.9,4731.6,13361.9,6890.3,478.7,432,5430.6,20.2,74.9,1031.3,455.4,1182.3,3316.6,11946.3,0,51390.2
2019-01-03T00:30+01:00,9480.2,1677.6,4724.3,13233.6,6812.3,478.7,432,5435.1,20.2,61.5,1005,455.2,1215.4,3144.1,11726.6,0,50932.5
2019-01-03T00:45+01:00,9487.3,1676.8,4725.2,13354.1,7037.5,478.7,432,5422.2,20.2,56.1,44,455.4,1205.7,3302.4,11500.9,0,50123.8
2019-01-03T01:00+01:00,9499.5,1673.6,4695.4,13473.2,7224.9,476.9,432,5495.2,20.2,103.1,99.7,455.3,1213.2,3619.9,11475.6,0,50256.6
2019-01-03T01:15+01:00,9488.9,1665.8,4681.2,13505.7,7083.2,477.9,412.6,5489.8,20.2,92,27.1,455.3,1229.8,3760.2,11396.6,0,50072.8
2019-01-03T01:30+01:00,9478.3,1670.9,4702.7,13527.3,7094.8,477.7,412.6,5503.3,20.2,81.6,39.2,455.3,1246.3,3926,11162.8,0,50056.8
2019-01-03T01:45+01:00,9471.2,1671,4691.6,13582.5,7147.5,476.5,412.6,5480.8,20.2,83.4,31.9,455.3,1238,3954.3,10965.9,0,49798.9
2019-01-03T02:00+01:00,9490.6,1671.5,4686.3,13698,7181.1,476.9,412.6,5379.8,20.2,86.6,100.1,455.3,1238,3651.9,10938.3,0,49744.7
2019-01-03T02:15+01:00,9483.1,1669.9,4688.1,13696.4,7406.4,478.2,424.3,5394.1,20.2,48.9,21.2,455.4,1246.3,3913.3,10894.3,0,49670.8
2019-01-03T02:30+01:00,9486.6,1670.1,4667.6,13709.2,7347.4,477.2,424.3,5395.6,20.2,94.1,0.1,455.3,1257.3,3831.5,10884,0,49822.3
2019-01-03T02:45+01:00,9483.5,1675.1,4689.2,13711.7,7235.1,477.7,424.3,5386.9,20.2,74.1,2.5,455.2,1243.5,3692.1,10750.3,0,49767.8
2019-01-03T03:00+01:00,9492.2,1672,4698.2,13684.3,7347.9,480,424.3,5430.3,20.1,65,5,455.2,1229.8,3854,10779.4,0,49724.2
2019-01-03T03:15+01:00,9482.5,1664.2,4675.8,13595.9,7408,480.7,423.7,5504.6,20.1,40.9,4.8,460.5,1229.8,4131.5,10920.6,0,49490.7
2019-01-03T03:30+01:00,9482.1,1664.4,4686.1,13435.5,7519.2,478.7,423.7,5560.3,20.1,41.4,4.8,460.4,1225.6,4074.8,11078.2,0,49569
2019-01-03T03:45+01:00,9465,1664.6,4704,13316.5,7484.9,479.6,423.7,5577.9,20,42.1,4.5,460.4,1216,4181.4,11277.8,0,49779.5
2019-01-03T04:00+01:00,9486.9,1667.6,4723.6,13308.7,7216.5,481.8,423.7,5649.3,19.9,65.2,5,460.7,1215.4,3935.1,11365.8,0,49904.1
2019-01-03T04:15+01:00,9473.9,1662.4,4695,13314.2,7233,478.2,439.6,5703.1,19.7,43.8,4.9,460.9,1222.3,4146.3,11499,0,50147.6
2019-01-03T04:30+01:00,9468.3,1665.2,4701.9,13295.2,7303.2,478.7,439.6,5781.7,19.8,45,4.9,460.8,1238.8,4229.1,11817.6,0.2,50565.6
2019-01-03T04:45+01:00,9483.3,1665.1,4684.9,13386.8,7429.5,480,439.6,5861.7,19.8,63.9,7,460.9,1248.4,4290.4,11904.7,0.2,51050.9
2019-01-03T05:00+01:00,9479.5,1674,4702.7,13482.1,7607.9,477.8,439.6,6056.2,19.6,71.2,93.3,460.8,1231.4,4377.8,11945.7,0.2,52079.9
2019-01-03T05:15+01:00,9478.2,1676,4712.1,13588.5,7973,476.2,435.3,6154.5,19.5,48.4,70,460.7,1148.8,4390.4,12036.8,0.2,52387.3
2019-01-03T05:30+01:00,9486.6,1680.9,4719,13666.7,8397.2,476.2,435.3,6322,19.4,89.5,75.4,460.7,1201.1,4470.4,12121.9,0.2,53249.5
2019-01-03T05:45+01:00,9485,1677.4,4714.2,13801,8818.3,476.2,435.3,6543.5,19.4,106.1,176.7,460.8,1234.1,4252.2,12226.3,0.2,54370.4
2019-01-03T06:00+01:00,9443.7,1677.2,4734.4,14007.2,9478,476.2,435.3,7408.9,19.3,86,322.5,469.9,1217.9,4267,12371.8,0.2,55881.5
2019-01-03T06:15+01:00,9471.9,1679.6,4750.7,14238.3,9936.2,476.2,434.5,7823.1,19.1,100.4,400.2,469.9,1200,4291.5,12397.4,0.2,57196.8
2019-01-03T06:30+01:00,9484.7,1677.4,4766.7,14375.4,10410.9,473.9,434.5,8166.8,19,128.3,843.6,469.9,1201.3,4252.2,12442.7,0.1,58553.7
2019-01-03T06:45+01:00,9488.8,1673.8,4772,14375.1,10771.2,474.4,434.5,8357.7,19.2,133,1512.7,470.4,1202.7,4016.2,12465.4,0.2,59732
2019-01-03T07:00+01:00,9421.1,1675.1,4810.5,13949.1,11089.4,476.2,434.5,8563.1,19.2,49.5,2153.4,480.8,1216.4,4072.1,12477.9,0.2,60856.3
2019-01-03T07:15+01:00,9451.5,1676.8,4835.3,13821.4,11569.7,477.1,424.1,8566.1,19.1,85.7,2383.8,481,1223.3,4187.9,12670.3,0.2,61711.4
2019-01-03T07:30+01:00,9418.2,1685.8,4836,14039.7,11733.1,476.9,424.1,8635.3,19.1,94.6,2165.8,481.1,1212.3,4142.7,12716,0.2,62701.7
2019-01-03T07:45+01:00,9435.6,1684.4,4848.2,14066.5,12057.9,477.7,424.1,8825.4,19.1,120.5,1924.3,481.3,1213.7,4044.6,12653.8,0.3,63605
2019-01-03T08:00+01:00,9452.7,1681.1,4875.8,14065.3,12257.2,479.4,424.1,9109.8,19.2,87,1103.6,473.3,1207.1,4031.1,12634.2,9.3,64145.7
2019-01-03T08:15+01:00,9478.7,1683.1,4896.6,14190.8,12521.3,481,428.9,9308.9,18.9,67.9,1014.6,473.1,1205.7,4040.7,12654.5,58,64584.6
2019-01-03T08:30+01:00,9481.4,1678.4,4899.7,14235,12836.4,476.5,428.9,9458,18.9,73,848.7,473.1,1226.4,4037.4,12481.8,214.9,65001.4
2019-01-03T08:45+01:00,9479.5,1667.8,4908.5,14302.4,13034.9,476.7,428.9,9518.8,19,69.6,733,473.2,1230.5,4075.2,12321,522.1,65469.9
2019-01-03T09:00+01:00,9478.4,1654.7,4874.1,14379.6,13191.9,475.9,428.9,9577.2,19,69.4,1220.9,472.9,1225.3,3810.4,12339.6,984.7,65902
2019-01-03T09:15+01:00,9479.2,1648.2,4892.9,14377.4,13623.1,475.2,439.3,9666.8,19.1,63.4,992.9,472.9,1229.5,3634.2,12094.3,1493.3,66044.6
2019-01-03T09:30+01:00,9479.3,1651.5,4896.5,14390.2,13908,474.9,439.3,9720.8,19.1,71.7,1123.8,472.8,1218.4,3688,11760.4,1999.2,66205.6
2019-01-03T09:45+01:00,9475.1,1650.5,4887.6,14418.9,14027.7,474.3,439.3,9722.9,19.3,69.2,1127.8,472.6,1226.7,3424.8,11141.3,2578.5,66457.2
2019-01-03T10:00+01:00,9482.9,1657.7,4877.5,14523.4,14174.1,478,439.3,9709.1,19.5,74.5,1629.5,472.5,1236.8,3340.2,10669.3,3111.1,66621.8
2019-01-03T10:15+01:00,9483.9,1657.2,4882,14462,14538.2,477.8,423.2,9706.3,19.4,74.9,1378.9,472.2,1229.9,3276.2,10268,3642.5,66646.5
2019-01-03T10:30+01:00,9492.3,1657.8,4861.1,14420.5,14661.6,478.5,423.2,9697.7,19.3,40.1,2108.8,472.1,1225.8,3100.7,9915.7,4106.5,66908.8
2019-01-03T10:45+01:00,9491.4,1652.2,4870.8,14417.1,14839.7,476.9,423.2,9663,19.6,60.2,2078.5,472.2,1221.7,2847.2,9499.9,4522.7,67081.8
2019-01-03T11:00+01:00,9489,1653.6,4842.3,14397.2,14968.3,477.2,423.2,9655.2,19.6,84.5,2681.2,472.4,1236.2,2746.6,9021.4,4810.7,67514.2
2019-01-03T11:15+01:00,9484.8,1661,4858,14373.2,15021.9,477.7,422.7,9640.5,19.5,79.1,2428,472.5,1237.5,2711.6,8675.9,5215.9,67835.7
2019-01-03T11:30+01:00,9482,1667.6,4866.2,14385.7,15149.2,476.9,422.7,9664,19.5,84.7,2617.9,472.6,1236.2,2549.1,8459.2,5447.2,68010.8
2019-01-03T11:45+01:00,9484.3,1669.2,4866.3,14388.6,15192.5,476,422.7,9667.7,19.5,111.1,2756.2,472.6,1237.5,2327,8253,5451.1,67900.5
2019-01-03T12:00+01:00,9484.8,1672.2,4850.6,14420.9,15302.3,473.3,422.7,9618.8,19.5,91.7,2147.8,481.1,1229.8,2452.5,7962.3,5418.2,68193.7
2019-01-03T12:15+01:00,9487.8,1667.3,4845,14430.8,15366.5,476.9,406.9,9623,19.5,85.5,1372.7,480.6,1233.9,2293.8,7843.4,5381.9,67991.1
2019-01-03T12:30+01:00,9488.7,1667.2,4842.2,14438.1,15457.9,476,406.9,9650.5,19.4,137.1,1797.7,480.4,1229.8,1996.4,7617.8,5233.2,68010.6
2019-01-03T12:45+01:00,9486.4,1656.9,4844.2,14460.9,15498,477.6,406.9,9647.4,19.5,114.3,1458.7,480.5,1207.7,1993.6,7454.1,5052.1,67854.2
2019-01-03T13:00+01:00,9491,1667.2,4856.3,14445.2,15576.9,475,406.9,9667.1,19.4,24,1068.4,480.6,1225.6,1877,7206.6,4894.2,67551.3
2019-01-03T13:15+01:00,9479.3,1664.9,4826.5,14429.5,15574.3,475.6,426.1,9644.8,19.4,19,835.6,480.7,1235.3,1733.9,7077,4699.9,67037.3
2019-01-03T13:30+01:00,9480.5,1677.2,4827.7,14140.8,15549.3,475.9,426.1,9669.1,19.4,20.7,786,480.9,1231.1,1814.9,6787.2,4479.4,66650.7
2019-01-03T13:45+01:00,9475.9,1672.2,4810.3,13797.5,15578.1,475,426.1,9677.3,19.4,28,921.2,481.3,1217.4,1738.4,6726.7,4112.1,66240.9
2019-01-03T14:00+01:00,9484.7,1662.6,4800.9,13787.6,15649.6,475.7,426.1,9790.6,19.4,25.3,1218.5,481.1,1214.6,1738.2,6462.2,3731.8,66181.2
2019-01-03T14:15+01:00,9478.2,1656.9,4802.8,13757.1,15649.9,474.2,415.9,9806.9,19.6,26.7,1232,481.2,1221.5,1790.9,6353.3,3203.6,65883.1
2019-01-03T14:30+01:00,9482.4,1658.9,4837.6,13752.7,15629,474.2,415.9,9844.8,19.6,75.8,1139.2,481.1,1235.3,1764.1,6219.4,2643.4,65741.6
2019-01-03T14:45+01:00,9482.2,1655.8,4832.1,13785,15620.6,476.2,415.9,9850.5,19.6,24,1129.6,480.9,1229.8,1723.1,6211.8,2076,65463.9
2019-01-03T15:00+01:00,9476.5,1663.2,4876.5,13854.1,15694.6,475.9,415.9,9884.5,19.7,38.6,2107.1,480.9,1232.5,1719.9,6257.8,1503.6,65618.5
2019-01-03T15:15+01:00,9484.8,1664,4880.8,13885.8,15720.6,474.3,378,9863.6,19.7,30.2,2347.9,480.8,1235.3,1619,6479.8,1013.4,65193.8
2019-01-03T15:30+01:00,9485.1,1664.8,4879.1,13949.2,15692.4,475.4,378,9871.3,19.7,65.7,2207.7,480.9,1239.4,1495,6573.7,645.5,65012.3
2019-01-03T15:45+01:00,9478.3,1661.9,4876.9,14053.5,15678,475.4,378,9879.1,19.6,91.6,2633.5,481.1,1242.2,1494.3,6853,348.8,65218
2019-01-03T16:00+01:00,9462.3,1659.1,4876.1,14146.5,15723.9,476,378,9886.2,19.6,65.5,2530.3,481.3,1250.8,1457.9,7157.5,133.8,65514
2019-01-03T16:15+01:00,9484.3,1653.8,4880.2,14233.4,15739.2,476.7,431.4,9891.5,19.7,63.7,2736,481.2,1241.2,1519.4,7348.4,33,66018.2
2019-01-03T16:30+01:00,9479.1,1650.7,4876.3,14384.4,15728.3,475.3,431.4,9918.8,19.6,56.5,3110.3,481.1,1223.3,1438.4,7582.4,2.5,66808.7
2019-01-03T16:45+01:00,9481.7,1649.9,4889.2,14430.4,15737.9,476.2,431.4,9898.1,19.6,75.6,3619.6,481.2,1241.2,1437.3,7870.4,0.5,67973.5
2019-01-03T17:00+01:00,9456.3,1639.8,4909.7,14417.6,15697,476.5,431.4,9886.4,19.6,61.2,3130,481.1,1239.8,1452.9,8346.7,0.3,69104.3
2019-01-03T17:15+01:00,9480.5,1640.6,4899,14470.2,15708.6,473.5,442.2,9890.3,19.5,81.1,3578.7,481.3,1241.2,1396.3,8688.6,0.3,69644.3
2019-01-03T17:30+01:00,9477.2,1642.4,4933.3,14477.7,15559.4,475,442.2,9905.5,19.6,87.5,3576,481.2,1230.2,1305.1,8840.1,0.3,69917.4
2019-01-03T17:45+01:00,9480.1,1641.7,4934.4,14481.8,14928,474,442.2,9904.5,19.5,216.3,3592,481.3,1197.2,1300.3,8940.6,0.2,69997.3
2019-01-03T18:00+01:00,9469.6,1642.6,4937.2,14459.3,14816.6,475,442.2,9904.5,19.5,284.7,4177.8,481.2,1238.9,1302.7,8968.6,0.2,69741.8
2019-01-03T18:15+01:00,9478.3,1628.7,4937.5,14426,14817.8,476.3,437.6,9912.7,19.5,224.4,3749.7,481.4,1236.2,1325.4,9060.9,0.2,69456.2
2019-01-03T18:30+01:00,9470.8,1626.4,4948,14451.4,14806.9,476.8,437.6,9922.4,19.5,186.4,3453.6,481.3,1233.4,1385.8,9106.1,0.2,69161.8
2019-01-03T18:45+01:00,9466.6,1626.2,4945,14443.1,14834.1,475.7,437.6,9925.1,19.5,265.5,3275.4,481.3,1236.2,1557.6,9002.4,0.2,68988
2019-01-03T19:00+01:00,9463.1,1634.7,4942,14461,14856.8,476.2,437.6,9908.9,19.5,116.9,3407.3,481.4,1241.7,1695.7,8868.4,0.2,68509
2019-01-03T19:15+01:00,9458,1644.2,4936.7,14480.1,14839.4,476.3,419.5,9911.4,19.5,78.6,2303.2,481.4,1230.7,1692.9,8789.7,0.2,67669.5
2019-01-03T19:30+01:00,9457,1644.2,4919.9,14687.2,14752.5,477,419.5,9935.2,19.5,59.9,1662.6,481.6,1215.5,1696.5,8683,0.2,66932.9
2019-01-03T19:45+01:00,9455.6,1640.6,4916.4,14882.9,14757.1,476.7,419.5,9908.2,19.5,50.5,1402.9,481.6,1243,1664.3,8591.2,0.2,66304.8
2019-01-03T20:00+01:00,9472,1637.9,4875.6,15021.8,14824.9,476,419.5,9865.5,19.6,118.6,2235.6,481.7,1228.1,1686.4,8530.2,0.2,65238.3
2019-01-03T20:15+01:00,9457.6,1636.7,4870.8,15101.5,14846,476.7,442,9866.8,19.6,67.5,1456.6,481.8,1236.3,1664.7,8564.3,0.2,63975
2019-01-03T20:30+01:00,9466.9,1643,4864.5,15242.4,14842.9,477.2,442,9878.2,19.5,108.9,757.6,482,1240.4,1592.3,8558,0.2,63156.6
2019-01-03T20:45+01:00,9467.2,1643.7,4848.4,15259.5,14740,476.7,442,9873.2,19.6,58.5,575.9,482,1240.4,1685.6,8558.5,0.2,62297.7
2019-01-03T21:00+01:00,9480.4,1646.6,4835.3,15275,14662.1,476.7,442,9546,19.6,103,1221.3,481.8,1243.6,1472.2,8450.4,0.2,61621.5
2019-01-03T21:15+01:00,9465.1,1649.4,4836.7,15200.2,14635.5,476,413.2,9528.4,19.7,95.2,1345.5,481.8,1243.6,1311.6,8257.2,0.2,61132.9
2019-01-03T21:30+01:00,9462.8,1646.6,4823.3,15240.3,14527.5,476.8,413.2,9464.7,19.7,32.9,929.9,481.8,1242.2,1216.2,8052.8,0.1,60145.8
2019-01-03T21:45+01:00,9457,1644.4,4827.5,15227,14464.2,475.7,413.2,9411,19.7,33.4,909.9,481.7,1243.6,1228,7842.3,0.1,59798.2
2019-01-03T22:00+01:00,9480.6,1646,4809.4,15238.1,14228.6,475.7,413.2,9144.3,19.8,86.5,1322.7,481.7,1252.1,1201.8,7465.4,0,59680.2
2019-01-03T22:15+01:00,9479,1647.7,4800.6,15199.1,14049,478.7,436,8957.5,19.9,57.8,1156.8,481.6,1253.4,1317.2,7216.4,0,58927.1
2019-01-03T22:30+01:00,9478.7,1640.9,4795.4,15220.7,13892.1,478.7,436,8811.4,20,40.5,709.7,481.6,1247.9,1370,6935.8,0,57834.1
2019-01-03T22:45+01:00,9475,1638.9,4799.4,15255.1,13464.4,478.5,436,8669.3,20,44.7,718.8,481.4,1220.4,1314.5,6826.7,0,57287.5
2019-01-03T23:00+01:00,9478.4,1644.7,4783.5,15272.8,12762.3,478.5,436,8271.5,20.2,99.5,565.1,481,1248.5,1351.8,6672.7,0,56453.2
2019-01-03T23:15+01:00,9472.6,1651.4,4780.7,15220,12021,476.5,396.5,8265.8,19.9,25.3,536.8,480.8,1245.8,1386.8,6629.6,0,55393
2019-01-03T23:30+01:00,9470.2,1657.8,4779.1,15347.1,11493.2,478.8,396.5,8290.9,16.7,23.3,416.7,480.5,1232,1315.8,6466.4,0,54576.7
2019-01-03T23:45+01:00,9460.5,1661.8,4777.1,15322,10782.9,479.2,396.5,8238.6,16.8,39.3,414.6,480.3,1244.4,1328.7,6372.6,0,54014.3
2019-01-04T00:00+01:00,9480.1,1664.2,4743.1,15446.7,10490.2,491.8,383,8032.9,16.8,157.2,614.1,525.2,1178.7,1438.7,6286.4,0,52860
2019-01-04T00:15+01:00,9477.8,1661.1,4755.5,15511.1,10006.1,492.8,433.5,7641.3,16.9,65.3,281.8,524.6,1126.4,1501.4,6267.5,0,52206
2019-01-04T00:30+01:00,9466.2,1655.6,4749.2,15625.9,9809.3,493.5,433.5,7578,16.8,30.1,121,524.5,1173.2,1720.9,6291.7,0,51657.2
2019-01-04T00:45+01:00,9462.9,1653.1,4748.6,15666.1,9615.9,493.8,433.5,7493.9,16.9,29.2,71.7,524.2,1136.1,1964.2,6471.1,0,51087.4
2019-01-04T01:00+01:00,9481.2,1650.7,4738.3,15691.8,9509.7,493.7,433.5,7309.2,16.9,45.6,230.8,524.5,1141.6,2225.4,6648.4,0,50246.4
2019-01-04T01:15+01:00,9476.7,1641.5,4732.4,15644.7,9261.5,493.5,436.1,7184.6,16.9,22.6,184.8,524.9,1167.7,2229.4,6983.3,0,49960
2019-01-04T01:30+01:00,9473.3,1638.9,4731.3,15657,9071.9,492.8,436.1,6965.2,16.8,21.3,214.5,523.8,1170.5,2438.5,7299.3,0,50109.7
2019-01-04T01:45+01:00,9467.4,1637.9,4733.3,15670.1,8988.9,493.2,436.1,6873.5,16.8,19.5,130.5,522.8,1152.6,2623.3,7533.1,0,49942.5
2019-01-04T02:00+01:00,9413.3,1639,4744.2,15687.5,8918.3,492.3,436.1,6628.5,16.8,58.4,311.5,523.3,1184.2,3060.3,7555.4,0,49509.7
2019-01-04T02:15+01:00,9381,1641.5,4738.5,15693.9,8755.1,492.5,441.1,6634.8,16.8,31.5,189.6,524,1180.1,3307.4,7718.3,0,49316
2019-01-04T02:30+01:00,9379.4,1649.1,4754.6,15691.6,8646.8,494,441.1,6647.6,16.8,26.2,168.9,523.9,1170.5,3403.7,7802.7,0,49543.4
2019-01-04T02:45+01:00,9374.4,1651.1,4759.2,15679.7,8681.2,492.3,441.1,6569.1,16.8,19,183,523.3,1163.6,3456.9,8096.5,0,49660.5
2019-01-04T03:00+01:00,9380.7,1653,4745,15708,8535.2,494.9,441.1,6568.6,16.7,74.3,346.7,522.9,1165,3684.2,8349.3,0,49702.8
2019-01-04T03:15+01:00,9371.5,1656.6,4748.9,15673.7,8469.2,495.4,431.3,6541.9,16.7,28.5,158.4,523.3,1137.4,3835.2,8839.5,0,49754.9
2019-01-04T03:30+01:00,9368,1658.8,4742.1,15593.7,8455.1,495.2,431.3,6508,16.7,19.7,118.8,523.5,1152.6,3910.6,9336.4,0,49879.1
2019-01-04T03:45+01:00,9364.2,1658.2,4740.3,15498.1,8429.8,492.5,431.3,6384.6,16.7,18.6,139.8,523.1,1156.7,4294.8,9594.3,0,50306
2019-01-04T04:00+01:00,9377.2,1674.6,4762.7,15385.6,8409.5,495.9,431.3,6416.6,16.6,21.6,176.9,523.4,1177.3,4533.5,9952.8,0,50721.4
2019-01-04T04:15+01:00,9374.5,1671.8,4738.6,15341.6,8298.2,498,426.2,6473,16.6,25.1,226.7,523.7,1182.8,4183.3,10237.9,0,50742.4
