Date (GMT+1),Nuclear,Hydro water reservoir,Others,Wind onshore,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-10-09T13:00+02:00,7172,8726,1000,903,17191
2019-10-09T14:00+02:00,7170,8598,988,858,16974
2019-10-09T15:00+02:00,7170,8495,971,913,17075
2019-10-09T16:00+02:00,7018,8818,980,899,16889
2019-10-09T17:00+02:00,7031,9217,974,1006,17456
2019-10-09T18:00+02:00,6994,9504,999,1115,17769
2019-10-09T19:00+02:00,7030,9461,1015,1221,17360
2019-10-09T20:00+02:00,7109,9394,983,1271,16929
2019-10-09T21:00+02:00,7139,8717,952,1206,15995
2019-10-09T22:00+02:00,7140,7424,941,1098,15022
2019-10-09T23:00+02:00,7134,6539,931,1045,14133
2019-10-10T00:00+02:00,7132,5290,892,952,13346
2019-10-10T01:00+02:00,7132,4917,887,879,13082
2019-10-10T02:00+02:00,7133,4852,888,797,12975
2019-10-10T03:00+02:00,7135,4891,891,733,12895
2019-10-10T04:00+02:00,7132,4967,891,678,13072
2019-10-10T05:00+02:00,7129,5790,904,676,13955
2019-10-10T06:00+02:00,7127,7924,909,684,15615
2019-10-10T07:00+02:00,7127,9346,913,684,17002
2019-10-10T08:00+02:00,7113,9853,921,662,17276
2019-10-10T09:00+02:00,7106,9921,931,610,17316
2019-10-10T10:00+02:00,7107,9438,933,618,17165
2019-10-10T11:00+02:00,7103,9118,931,672,17067
2019-10-10T12:00+02:00,7098,8679,922,780,16981
2019-10-10T13:00+02:00,7097,8303,910,794,16585
2019-10-10T14:00+02:00,7092,8073,906,891,16402
2019-10-10T15:00+02:00,7092,8036,905,968,16060
2019-10-10T16:00+02:00,7090,8167,892,1061,16118
2019-10-10T17:00+02:00,7090,8595,907,1202,16576
2019-10-10T18:00+02:00,7091,8951,892,1397,17072
2019-10-10T19:00+02:00,7092,9025,896,1583,16882
2019-10-10T20:00+02:00,7093,8682,877,1760,11286
2019-10-10T21:00+02:00,7095,7753,857,1892,15087
2019-10-10T22:00+02:00,7096,6317,866,1978,13980
2019-10-10T23:00+02:00,6861,5500,856,2108,13040
2019-10-11T00:00+02:00,6597,4674,863,2226,12805
2019-10-11T01:00+02:00,6591,4242,855,2258,12731
2019-10-11T02:00+02:00,6586,4038,852,2308,12770
2019-10-11T03:00+02:00,6584,4048,852,2248,12837
2019-10-11T04:00+02:00,6582,4295,859,2142,12939
2019-10-11T05:00+02:00,6582,4953,869,2085,13424
2019-10-11T06:00+02:00,6578,7010,880,2083,15115
2019-10-11T07:00+02:00,6577,8912,890,2007,16625
2019-10-11T08:00+02:00,6578,9507,882,1932,16904
2019-10-11T09:00+02:00,6578,9414,890,1927,16982
2019-10-11T10:00+02:00,6576,8979,897,1927,17014
2019-10-11T11:00+02:00,6578,8777,908,1946,16931
2019-10-11T12:00+02:00,6575,8348,922,1930,16513
2019-10-11T13:00+02:00,6618,7918,933,2001,16127
2019-10-11T14:00+02:00,6632,7592,922,2040,15989
2019-10-11T15:00+02:00,6632,7323,904,2043,15936
2019-10-11T16:00+02:00,6631,7329,893,2095,16006
2019-10-11T17:00+02:00,6630,8027,878,2185,16128
2019-10-11T18:00+02:00,6630,8033,869,2114,16127
2019-10-11T19:00+02:00,6631,8161,860,2202,15950
2019-10-11T20:00+02:00,6632,7415,846,2286,15212
2019-10-11T21:00+02:00,6637,6497,828,2208,14574
2019-10-11T22:00+02:00,6702,5550,816,2222,13913
2019-10-11T23:00+02:00,6758,4614,814,2171,13308
2019-10-12T00:00+02:00,6601,3879,836,2157,12904
2019-10-12T01:00+02:00,6268,3484,796,2154,12626
2019-10-12T02:00+02:00,6182,3391,794,2230,12311
2019-10-12T03:00+02:00,6098,3293,794,2245,12130
2019-10-12T04:00+02:00,5980,3486,808,2286,12224
2019-10-12T05:00+02:00,5980,3839,817,2285,12392
2019-10-12T06:00+02:00,5979,4303,824,2312,12880
2019-10-12T07:00+02:00,5980,5018,828,2334,13327
2019-10-12T08:00+02:00,5977,5722,836,2353,13797
2019-10-12T09:00+02:00,5974,6506,855,2389,14399
2019-10-12T10:00+02:00,5971,6953,863,2460,14717
2019-10-12T11:00+02:00,5973,6724,872,2532,14745
2019-10-12T12:00+02:00,5975,6584,872,2539,14500
2019-10-12T13:00+02:00,5977,6252,868,2596,14498
2019-10-12T14:00+02:00,5978,6074,867,2628,14255
2019-10-12T15:00+02:00,5978,6140,848,2695,14366
2019-10-12T16:00+02:00,5975,6330,832,2725,14468
2019-10-12T17:00+02:00,5973,7608,817,2720,14762
2019-10-12T18:00+02:00,5969,8738,820,2770,15314
2019-10-12T19:00+02:00,5970,8802,831,2817,15095
2019-10-12T20:00+02:00,5969,8245,838,2808,14618
2019-10-12T21:00+02:00,5972,6626,846,2739,14008
2019-10-12T22:00+02:00,5973,6045,859,2655,13590
2019-10-12T23:00+02:00,5976,5151,858,2583,12825
2019-10-13T00:00+02:00,5975,4547,813,2585,12634
2019-10-13T01:00+02:00,5975,4280,813,2486,12286
2019-10-13T02:00+02:00,5978,4220,770,2374,11964
2019-10-13T03:00+02:00,5980,4219,775,2300,11858
2019-10-13T04:00+02:00,5982,4416,822,2217,11979
2019-10-13T05:00+02:00,5980,4660,830,2072,12130
2019-10-13T06:00+02:00,5978,5195,829,2044,12619
2019-10-13T07:00+02:00,5976,5908,828,1875,12984
2019-10-13T08:00+02:00,5975,6873,825,1702,13536
2019-10-13T09:00+02:00,5973,7648,856,1360,14110
2019-10-13T10:00+02:00,5973,8018,821,1218,14510
2019-10-13T11:00+02:00,5972,8038,826,1038,14548
2019-10-13T12:00+02:00,5971,7839,821,993,14419
2019-10-13T13:00+02:00,5969,7779,799,898,14275
2019-10-13T14:00+02:00,5964,7679,780,794,14157
2019-10-13T15:00+02:00,5961,7784,751,748,14270
2019-10-13T16:00+02:00,5961,8085,746,692,14550
2019-10-13T17:00+02:00,5958,8367,732,769,15141
2019-10-13T18:00+02:00,5956,8903,738,937,15978
2019-10-13T19:00+02:00,5958,8953,751,1143,15933
2019-10-13T20:00+02:00,5961,8474,772,1324,15310
2019-10-13T21:00+02:00,5958,7588,770,1354,14666
2019-10-13T22:00+02:00,5966,6645,769,1511,13921
2019-10-13T23:00+02:00,5972,5597,760,1692,13230
2019-10-14T00:00+02:00,5974,4319,766,2194,13080
2019-10-14T01:00+02:00,5976,3710,771,2410,12783
2019-10-14T02:00+02:00,5976,3666,770,2601,12606
2019-10-14T03:00+02:00,5978,3642,776,2751,12557
2019-10-14T04:00+02:00,5975,4027,795,2849,12729
2019-10-14T05:00+02:00,5976,4863,818,2982,13544
2019-10-14T06:00+02:00,5970,7417,836,3052,15512
2019-10-14T07:00+02:00,5966,9408,845,3096,17033
2019-10-14T08:00+02:00,5962,9964,854,3137,17418
2019-10-14T09:00+02:00,5953,10068,870,3111,17498
2019-10-14T10:00+02:00,5953,10104,875,2978,17626
2019-10-14T11:00+02:00,5956,10065,885,2790,17651
2019-10-14T12:00+02:00,5957,9951,888,2560,17642
2019-10-14T13:00+02:00,5960,10007,885,2222,17102
2019-10-14T14:00+02:00,5962,9951,872,1816,17136
2019-10-14T15:00+02:00,5962,10061,856,1388,17097
2019-10-14T16:00+02:00,5963,10176,841,1018,17099
2019-10-14T17:00+02:00,5963,10235,831,699,17259
2019-10-14T18:00+02:00,5967,10141,850,631,17665
2019-10-14T19:00+02:00,5967,10132,866,578,17521
2019-10-14T20:00+02:00,5968,9918,851,567,16877
2019-10-14T21:00+02:00,5970,9690,831,622,16163
2019-10-14T22:00+02:00,5974,8638,801,683,14992
2019-10-14T23:00+02:00,5973,7066,790,763,14038
2019-10-15T00:00+02:00,5973,6077,773,800,13306
2019-10-15T01:00+02:00,5975,5552,763,935,13215
2019-10-15T02:00+02:00,5974,5128,762,1008,12903
2019-10-15T03:00+02:00,5973,5114,763,1050,13076
2019-10-15T04:00+02:00,5973,5471,768,1174,13115
2019-10-15T05:00+02:00,5972,6666,794,1295,13751
2019-10-15T06:00+02:00,5968,9033,828,1440,15902
2019-10-15T07:00+02:00,5970,10149,836,1552,17381
2019-10-15T08:00+02:00,5969,10198,872,1609,17509
2019-10-15T09:00+02:00,5969,10359,845,1585,17444
2019-10-15T10:00+02:00,5919,10233,843,1588,17268
2019-10-15T11:00+02:00,5838,10293,847,1598,17233
2019-10-15T12:00+02:00,5820,10116,842,1590,17024
2019-10-15T13:00+02:00,5817,10178,823,1532,17290
2019-10-15T14:00+02:00,5767,10011,815,1517,17265
2019-10-15T15:00+02:00,5702,10001,808,1505,17268
2019-10-15T16:00+02:00,5641,10245,784,1562,17187
2019-10-15T17:00+02:00,5642,10196,813,1598,17350
2019-10-15T18:00+02:00,5578,10184,825,1635,17523
2019-10-15T19:00+02:00,5523,10157,822,1668,17128
2019-10-15T20:00+02:00,5491,10066,812,1491,16457
2019-10-15T21:00+02:00,5467,9649,794,1364,15689
2019-10-15T22:00+02:00,5444,8780,781,1122,14554
2019-10-15T23:00+02:00,5429,6543,767,1038,13693
2019-10-16T00:00+02:00,5648,5920,755,939,13219
2019-10-16T01:00+02:00,6464,5287,743,871,12907
2019-10-16T02:00+02:00,6468,5170,737,818,12749
2019-10-16T03:00+02:00,6494,5162,742,809,12731
2019-10-16T04:00+02:00,6500,5613,745,805,12956
2019-10-16T05:00+02:00,6493,6899,758,795,13692
2019-10-16T06:00+02:00,6490,9373,778,852,15572
2019-10-16T07:00+02:00,6490,10037,807,882,17059
2019-10-16T08:00+02:00,6491,10078,826,897,17349
2019-10-16T09:00+02:00,6494,10088,894,837,17357
2019-10-16T10:00+02:00,6491,10063,925,824,17457
2019-10-16T11:00+02:00,6488,10035,1000,847,17408
2019-10-16T12:00+02:00,6490,10081,1087,979,17528
2019-10-16T13:00+02:00,6491,9999,1103,944,17368
2019-10-16T14:00+02:00,6491,9896,855,1054,16753
2019-10-16T15:00+02:00,6494,10040,806,1087,16883
2019-10-16T16:00+02:00,6493,10088,806,1212,17152
2019-10-16T17:00+02:00,6493,10126,795,1348,17597
2019-10-16T18:00+02:00,6488,10001,799,1609,17791
2019-10-16T19:00+02:00,6488,9952,819,1710,17389
2019-10-16T20:00+02:00,6488,9913,792,1734,16670
2019-10-16T21:00+02:00,6491,9340,756,1765,15816
2019-10-16T22:00+02:00,6557,8034,750,1665,14585
2019-10-16T23:00+02:00,6890,6305,741,1672,13311
2019-10-17T00:00+02:00,7135,5330,679,1631,12847
2019-10-17T01:00+02:00,7171,5071,684,1579,12692
2019-10-17T02:00+02:00,7212,4779,686,1566,12769
2019-10-17T03:00+02:00,7244,4775,696,1327,12906
2019-10-17T04:00+02:00,7298,4910,701,1310,13062
2019-10-17T05:00+02:00,7331,6045,709,1260,13796
2019-10-17T06:00+02:00,7384,7745,733,1112,15717
2019-10-17T07:00+02:00,7438,8710,767,1164,17236
2019-10-17T08:00+02:00,7344,8871,781,1093,17234
2019-10-17T09:00+02:00,7205,8912,780,972,17309
2019-10-17T10:00+02:00,7188,9093,789,908,17599
2019-10-17T11:00+02:00,7187,9191,794,842,17647
2019-10-17T12:00+02:00,7191,9054,826,747,17520
2019-10-17T13:00+02:00,7212,9033,865,748,17416
2019-10-17T14:00+02:00,7234,9116,852,686,17249
2019-10-17T15:00+02:00,7242,9074,938,694,17353
2019-10-17T16:00+02:00,7243,9111,809,668,17182
2019-10-17T17:00+02:00,7171,9186,769,680,17392
2019-10-17T18:00+02:00,7236,9563,813,757,17432
2019-10-17T19:00+02:00,7318,9958,822,801,17218
2019-10-17T20:00+02:00,7313,9654,803,770,16438
2019-10-17T21:00+02:00,7326,9306,791,754,15615
2019-10-17T22:00+02:00,7318,8799,766,738,14516
2019-10-17T23:00+02:00,7184,6977,764,703,13473
2019-10-18T00:00+02:00,7214,6686,805,667,12852
2019-10-18T01:00+02:00,7220,5991,800,691,12228
2019-10-18T02:00+02:00,7167,5829,798,688,11934
2019-10-18T03:00+02:00,7081,5825,792,697,11941
2019-10-18T04:00+02:00,6865,6028,802,724,12550
2019-10-18T05:00+02:00,6669,7087,817,731,13188
2019-10-18T06:00+02:00,6525,8748,852,847,15361
2019-10-18T07:00+02:00,6560,9368,913,937,16603
2019-10-18T08:00+02:00,6567,9557,967,1028,16862
2019-10-18T09:00+02:00,6602,9545,972,1038,16852
2019-10-18T10:00+02:00,6606,9559,1068,944,16990
2019-10-18T11:00+02:00,6606,9390,959,899,16700
2019-10-18T12:00+02:00,6506,8988,888,899,16553
2019-10-18T13:00+02:00,6602,8771,916,887,16329
2019-10-18T14:00+02:00,6608,8608,905,895,16046
2019-10-18T15:00+02:00,6608,8299,903,943,15785
2019-10-18T16:00+02:00,6606,8207,875,950,15703
2019-10-18T17:00+02:00,6606,8785,869,1141,16215
2019-10-18T18:00+02:00,6628,8996,870,1242,16326
2019-10-18T19:00+02:00,6659,8887,868,1422,15787
2019-10-18T20:00+02:00,6692,7974,870,1529,14912
2019-10-18T21:00+02:00,6722,7200,854,1621,14140
2019-10-18T22:00+02:00,6750,6512,832,1700,13315
2019-10-18T23:00+02:00,6780,5695,813,1831,12815
2019-10-19T00:00+02:00,6792,5061,790,1939,12457
2019-10-19T01:00+02:00,6791,4747,787,2011,12152
2019-10-19T02:00+02:00,6792,4441,787,2142,11971
2019-10-19T03:00+02:00,6813,4411,787,2286,11953
2019-10-19T04:00+02:00,6840,4412,773,2418,11814
2019-10-19T05:00+02:00,6879,4515,777,2457,11950
2019-10-19T06:00+02:00,6895,5404,790,2595,12369
2019-10-19T07:00+02:00,6909,5525,788,2707,12928
2019-10-19T08:00+02:00,6922,6144,803,2789,13541
2019-10-19T09:00+02:00,6960,6867,818,2802,14134
2019-10-19T10:00+02:00,6961,7283,822,2950,14484
2019-10-19T11:00+02:00,6964,7148,835,3113,14647
2019-10-19T12:00+02:00,6967,6887,839,3204,14643
2019-10-19T13:00+02:00,6998,6677,837,3213,14342
2019-10-19T14:00+02:00,7002,6567,818,3189,14053
2019-10-19T15:00+02:00,6996,6579,820,3062,13839
2019-10-19T16:00+02:00,6996,7151,802,2907,14421
2019-10-19T17:00+02:00,7098,8159,791,2936,15175
2019-10-19T18:00+02:00,7269,8334,802,2940,15053
2019-10-19T19:00+02:00,7336,8258,796,2926,14556
2019-10-19T20:00+02:00,7323,7784,794,3045,14437
2019-10-19T21:00+02:00,7556,6987,797,2963,13584
2019-10-19T22:00+02:00,7853,6747,787,2871,12809
2019-10-19T23:00+02:00,7836,5601,784,2753,12527
2019-10-20T00:00+02:00,7894,4201,770,2591,12494
2019-10-20T01:00+02:00,7992,3885,768,2436,11940
2019-10-20T02:00+02:00,7996,3827,769,2349,11933
2019-10-20T03:00+02:00,7995,3764,774,2302,12038
2019-10-20T04:00+02:00,7997,3749,781,2190,12010
2019-10-20T05:00+02:00,7992,3955,791,1957,12063
2019-10-20T06:00+02:00,7984,4566,801,1927,12607
2019-10-20T07:00+02:00,7975,5331,800,1769,13087
2019-10-20T08:00+02:00,7972,6176,802,1579,13418
2019-10-20T09:00+02:00,7972,7253,815,1373,14225
2019-10-20T10:00+02:00,7982,7624,791,1290,14754
2019-10-20T11:00+02:00,7983,7947,795,1181,15037
2019-10-20T12:00+02:00,7983,7967,806,1179,15218
2019-10-20T13:00+02:00,7983,7499,806,1098,14924
2019-10-20T14:00+02:00,7979,7415,799,944,14594
2019-10-20T15:00+02:00,7977,7363,783,893,14693
2019-10-20T16:00+02:00,7975,7716,792,860,14960
2019-10-20T17:00+02:00,7973,8878,798,853,15593
2019-10-20T18:00+02:00,7973,9136,785,923,16163
2019-10-20T19:00+02:00,7974,9196,780,911,16049
2019-10-20T20:00+02:00,7975,8779,771,792,15377
2019-10-20T21:00+02:00,7978,8476,768,757,14724
2019-10-20T22:00+02:00,7981,8249,781,706,14026
2019-10-20T23:00+02:00,7982,6973,782,655,13326
2019-10-21T00:00+02:00,7987,5588,792,597,12930
2019-10-21T01:00+02:00,8093,5483,787,638,12620
2019-10-21T02:00+02:00,8135,5335,777,676,12506
2019-10-21T03:00+02:00,8143,5415,773,735,12561
2019-10-21T04:00+02:00,8180,5669,776,817,12863
2019-10-21T05:00+02:00,8186,6656,793,878,13764
2019-10-21T06:00+02:00,8205,8390,826,897,16105
2019-10-21T07:00+02:00,8205,10279,834,938,17904
2019-10-21T08:00+02:00,8204,10302,871,775,17987
2019-10-21T09:00+02:00,8211,10366,879,594,17817
2019-10-21T10:00+02:00,8215,10284,891,502,17835
2019-10-21T11:00+02:00,8214,10321,879,468,17696
2019-10-21T12:00+02:00,8220,10214,857,422,17417
2019-10-21T13:00+02:00,8229,10244,827,577,17563
2019-10-21T14:00+02:00,8231,10306,810,584,17410
2019-10-21T15:00+02:00,8229,10263,814,760,17455
2019-10-21T16:00+02:00,8226,10250,805,921,17338
2019-10-21T17:00+02:00,8228,10329,815,1171,17965
2019-10-21T18:00+02:00,8229,10187,828,1367,18201
2019-10-21T19:00+02:00,8220,9906,836,1573,17717
2019-10-21T20:00+02:00,8216,9331,827,1710,16976
2019-10-21T21:00+02:00,8213,9052,811,1827,16113
2019-10-21T22:00+02:00,8202,8542,820,1851,15016
2019-10-21T23:00+02:00,8207,7510,833,1962,13929
2019-10-22T00:00+02:00,8215,6665,793,2188,13085
2019-10-22T01:00+02:00,8219,6153,787,2452,12693
2019-10-22T02:00+02:00,8221,5716,796,2638,12609
2019-10-22T03:00+02:00,8226,5301,805,2820,12723
2019-10-22T04:00+02:00,8229,5658,818,3021,12920
2019-10-22T05:00+02:00,8227,6776,832,3335,13583
2019-10-22T06:00+02:00,8225,7636,874,3625,15399
2019-10-22T07:00+02:00,8225,8419,898,3925,17022
2019-10-22T08:00+02:00,8226,8559,922,4170,17123
2019-10-22T09:00+02:00,8226,8570,930,4412,16839
2019-10-22T10:00+02:00,8216,8346,974,4619,16650
2019-10-22T11:00+02:00,8204,8229,939,4915,16591
2019-10-22T12:00+02:00,8206,7787,934,5186,16412
2019-10-22T13:00+02:00,8191,7519,935,5443,16309
2019-10-22T14:00+02:00,8210,7267,936,5487,16136
2019-10-22T15:00+02:00,8219,7261,928,5637,16065
2019-10-22T16:00+02:00,8226,7405,888,5704,16309
2019-10-22T17:00+02:00,8224,7502,881,5732,16915
2019-10-22T18:00+02:00,8169,7489,893,5692,17033
2019-10-22T19:00+02:00,8168,7319,891,5718,16688
2019-10-22T20:00+02:00,8168,6492,885,5741,15918
2019-10-22T21:00+02:00,8172,5668,865,5694,15052
2019-10-22T22:00+02:00,8172,4885,823,5693,14297
2019-10-22T23:00+02:00,8167,4078,824,5632,13356
2019-10-23T00:00+02:00,8168,3718,830,5584,13018
2019-10-23T01:00+02:00,8161,3516,836,5370,12837
2019-10-23T02:00+02:00,8158,3586,841,5109,12622
2019-10-23T03:00+02:00,8165,3821,840,4806,12793
2019-10-23T04:00+02:00,8171,4197,841,4347,12938
2019-10-23T05:00+02:00,8171,6534,853,3991,13962
2019-10-23T06:00+02:00,8168,7817,851,3801,15906
2019-10-23T07:00+02:00,8166,8868,869,3568,17422
2019-10-23T08:00+02:00,8165,9054,891,3272,17342
2019-10-23T09:00+02:00,8164,9338,911,3007,17370
2019-10-23T10:00+02:00,8156,9440,917,2911,17404
2019-10-23T11:00+02:00,8152,9151,924,2902,17083
2019-10-23T12:00+02:00,8148,8978,885,2726,16788
2019-10-23T13:00+02:00,8135,8855,874,2743,16655
2019-10-23T14:00+02:00,8134,8956,881,2510,16597
2019-10-23T15:00+02:00,8133,9011,866,2443,16819
2019-10-23T16:00+02:00,8137,9055,861,2411,16952
2019-10-23T17:00+02:00,8150,9479,861,2408,17396
2019-10-23T18:00+02:00,8158,9670,864,2375,17409
2019-10-23T19:00+02:00,8160,9744,861,2368,16787
2019-10-23T20:00+02:00,8161,9328,834,2364,16093
2019-10-23T21:00+02:00,8160,8837,841,2251,15248
2019-10-23T22:00+02:00,8161,8398,833,2187,14561
2019-10-23T23:00+02:00,8165,6913,816,2195,13881
2019-10-24T00:00+02:00,8156,5641,829,2171,13352
2019-10-24T01:00+02:00,8148,5054,822,2126,12852
2019-10-24T02:00+02:00,8151,4823,821,2153,12617
2019-10-24T03:00+02:00,8156,4831,821,2218,12623
2019-10-24T04:00+02:00,8160,5054,826,2283,12881
2019-10-24T05:00+02:00,8163,6157,837,2318,13857
2019-10-24T06:00+02:00,8155,8229,858,2338,15751
2019-10-24T07:00+02:00,8154,9213,878,2239,17038
2019-10-24T08:00+02:00,8158,9422,918,2199,17220
2019-10-24T09:00+02:00,8139,9473,931,2177,17065
2019-10-24T10:00+02:00,8107,9328,930,2174,17107
2019-10-24T11:00+02:00,8116,9283,923,2122,17011
2019-10-24T12:00+02:00,8135,9434,903,2020,16856
2019-10-24T13:00+02:00,8136,9334,881,2013,16684
2019-10-24T14:00+02:00,8144,9181,881,1881,16466
2019-10-24T15:00+02:00,8152,9077,873,1912,16554
2019-10-24T16:00+02:00,8154,9216,899,1999,16512
2019-10-24T17:00+02:00,8154,9440,915,2099,16946
2019-10-24T18:00+02:00,8153,9523,921,2216,17046
2019-10-24T19:00+02:00,8155,9386,914,2313,16751
2019-10-24T20:00+02:00,8169,8894,910,2426,16050
2019-10-24T21:00+02:00,8216,8176,889,2456,14981
2019-10-24T22:00+02:00,8220,6987,861,2408,13927
2019-10-24T23:00+02:00,8213,5436,856,2421,12953
2019-10-25T00:00+02:00,8217,4757,856,2542,12646
2019-10-25T01:00+02:00,8223,4004,856,2626,12357
2019-10-25T02:00+02:00,8224,3881,849,2871,12215
2019-10-25T03:00+02:00,8227,3803,844,3110,12187
2019-10-25T04:00+02:00,8228,3892,845,3319,12323
2019-10-25T05:00+02:00,8225,4971,842,3639,12786
2019-10-25T06:00+02:00,8221,7659,847,3854,14657
2019-10-25T07:00+02:00,8217,9167,873,4295,16676
2019-10-25T08:00+02:00,8211,9256,885,4204,16901
2019-10-25T09:00+02:00,8207,9264,903,4105,16647
2019-10-25T10:00+02:00,8210,9157,912,4144,16704
2019-10-25T11:00+02:00,8209,8843,926,4013,16173
2019-10-25T12:00+02:00,8210,8031,906,4085,16138
2019-10-25T13:00+02:00,8211,7935,925,4206,15784
2019-10-25T14:00+02:00,8209,7707,916,4297,15549
2019-10-25T15:00+02:00,8207,8127,948,4465,15531
2019-10-25T16:00+02:00,8204,8603,942,4629,15549
2019-10-25T17:00+02:00,8200,9215,903,4682,16073
2019-10-25T18:00+02:00,8198,9208,922,4831,16325
2019-10-25T19:00+02:00,8205,8963,944,4815,15867
2019-10-25T20:00+02:00,8212,7605,945,4819,15158
2019-10-25T21:00+02:00,8218,5843,942,4856,14393
2019-10-25T22:00+02:00,8219,5095,928,4862,13922
2019-10-25T23:00+02:00,8222,4519,902,4783,13365
2019-10-26T00:00+02:00,8221,4125,921,4840,13198
2019-10-26T01:00+02:00,8222,3453,910,4833,12854
2019-10-26T02:00+02:00,8222,3387,905,4878,12666
2019-10-26T03:00+02:00,8229,3289,918,4892,12414
2019-10-26T04:00+02:00,8229,3278,919,4967,12315
2019-10-26T05:00+02:00,8230,3488,929,5008,12520
2019-10-26T06:00+02:00,8226,3530,909,5036,13205
2019-10-26T07:00+02:00,8221,3904,916,4911,13851
2019-10-26T08:00+02:00,8216,4159,915,4655,14358
2019-10-26T09:00+02:00,8216,5323,914,4264,15328
2019-10-26T10:00+02:00,8214,6355,916,3837,15622
2019-10-26T11:00+02:00,8212,6727,933,3635,15992
2019-10-26T12:00+02:00,8215,6890,935,3266,15967
2019-10-26T13:00+02:00,8214,6982,909,2846,15746
2019-10-26T14:00+02:00,8217,7109,862,2611,15522
2019-10-26T15:00+02:00,8219,7262,854,2486,15666
2019-10-26T16:00+02:00,8220,7961,852,2398,15895
2019-10-26T17:00+02:00,8219,8358,848,2237,16280
2019-10-26T18:00+02:00,8220,8592,842,2113,16240
2019-10-26T19:00+02:00,8223,8612,833,1985,15841
2019-10-26T20:00+02:00,8225,8119,825,1991,15306
2019-10-26T21:00+02:00,8228,7780,809,1892,14872
2019-10-26T22:00+02:00,8228,6717,818,1779,14133
2019-10-26T23:00+02:00,8221,5629,812,1641,13520
2019-10-27T00:00+02:00,8224,5201,877,1481,13140
2019-10-27T01:00+02:00,8218,4830,886,1423,13013
2019-10-27T02:00+02:00,8214,4569,900,1362,12879
2019-10-27T02:00+01:00,8219,4518,922,1296,12929
2019-10-27T03:00+01:00,8221,4433,925,1225,12908
2019-10-27T04:00+01:00,8224,4672,932,1273,13140
2019-10-27T05:00+01:00,8224,5084,928,1371,13391
2019-10-27T06:00+01:00,8227,5531,934,1532,13708
2019-10-27T07:00+01:00,8229,6620,954,1653,14125
2019-10-27T08:00+01:00,8226,7134,958,1794,14747
2019-10-27T09:00+01:00,8223,7716,941,1913,15456
2019-10-27T10:00+01:00,8222,7897,943,1972,15567
2019-10-27T11:00+01:00,8224,7923,960,1973,15640
2019-10-27T12:00+01:00,8226,7891,891,1959,15448
2019-10-27T13:00+01:00,8225,7824,888,1882,15491
2019-10-27T14:00+01:00,8224,7889,879,1919,15768
2019-10-27T15:00+01:00,8221,8268,886,1992,16099
2019-10-27T16:00+01:00,8216,9129,870,1885,16798
2019-10-27T17:00+01:00,8216,9803,880,1791,17472
2019-10-27T18:00+01:00,8217,9928,873,1784,17216
2019-10-27T19:00+01:00,8222,9838,892,1836,16814
2019-10-27T20:00+01:00,8225,9306,894,1836,16233
2019-10-27T21:00+01:00,8224,8551,899,1705,15649
2019-10-27T22:00+01:00,8221,7880,871,1718,14885
2019-10-27T23:00+01:00,8216,6536,895,1720,14304
2019-10-28T00:00+01:00,8214,6199,912,1690,13915
2019-10-28T01:00+01:00,8213,6089,897,1755,13788
2019-10-28T02:00+01:00,8215,6091,898,1682,13731
2019-10-28T03:00+01:00,8219,6102,908,1687,13906
2019-10-28T04:00+01:00,8218,6474,925,1705,14161
2019-10-28T05:00+01:00,8219,7296,955,1712,14950
2019-10-28T06:00+01:00,8216,9128,994,1763,16901
2019-10-28T07:00+01:00,8211,10859,1009,1594,18127
2019-10-28T08:00+01:00,8212,11152,1050,1354,18693
2019-10-28T09:00+01:00,8212,11019,1088,1139,18477
2019-10-28T10:00+01:00,8212,10984,1091,1004,18383
2019-10-28T11:00+01:00,8212,10947,1074,920,17969
2019-10-28T12:00+01:00,8214,10814,1072,902,17722
